ID,NCS_fs1,NCS_fs2,NCS_tau_0,NCS_epsilon
2229,0.1000,0.0000,0.1500,0.0050
2230,0.1000,0.0000,0.1500,0.0050
2231,0.1000,0.0000,0.1500,0.0050
2232,0.1000,0.0000,0.1500,0.0050
2233,0.1000,0.0000,0.1500,0.0050
2234,0.1000,0.0000,0.2000,0.0015
2235,0.1000,0.0000,0.2000,0.0015
2236,0.1000,0.0000,0.2000,0.0015
2237,0.1000,0.0000,0.2000,0.0015
2238,0.1000,0.0000,0.1500,0.0050
2239,0.1000,0.0000,0.2000,0.0015
2240,1.0000,0.0000,0.1500,0.0050
2241,0.1000,0.0000,0.2000,0.0015
2242,0.1000,0.0000,0.2000,0.0015
2243,0.1000,0.0000,0.1500,0.0050
2244,0.1000,0.0000,0.1500,0.0050
2245,0.1000,0.0000,0.1500,0.0050
2246,0.1000,0.0000,0.1500,0.0050
2247,0.1000,0.0000,0.1500,0.0050
2248,0.1000,0.0000,0.1500,0.0050
2249,0.1000,0.0000,0.1500,0.0050
2250,0.1000,0.0000,0.1500,0.0050
2251,0.1000,0.0000,0.1500,0.0050
2252,0.1000,0.0000,0.1500,0.0050
2253,0.1000,0.0000,0.1500,0.0050
2254,0.1000,0.0000,0.1500,0.0050
2255,0.1000,0.0000,0.1500,0.0050
2256,0.1000,0.0000,0.1500,0.0050
2257,0.1000,0.0000,0.2000,0.0015
2258,0.1000,0.0000,0.2000,0.0015
2259,0.1000,0.0000,0.2000,0.0015
2260,0.1000,0.0000,0.2000,0.0015
2261,1.0000,0.0000,0.1500,0.0050
2262,0.1000,0.0000,0.2000,0.0015
2263,0.1000,0.0000,0.2000,0.0015
2264,1.0000,0.0000,0.1500,0.0050
2265,0.1000,0.0000,0.2000,0.0015
2266,0.1000,0.0000,0.1500,0.0050
2267,0.1000,0.0000,0.1500,0.0050
2268,0.1000,0.0000,0.1500,0.0050
2269,0.1000,0.0000,0.1500,0.0050
2270,0.1000,0.0000,0.1500,0.0050
2271,0.1000,0.0000,0.1500,0.0050
2272,0.1000,0.0000,0.1500,0.0050
2273,0.1000,0.0000,0.1500,0.0050
2274,0.1000,0.0000,0.1500,0.0050
2275,0.1000,0.0000,0.1500,0.0050
2276,0.1000,0.0000,0.1500,0.0050
2277,0.1000,0.0000,0.1500,0.0050
2278,0.1000,0.0000,0.2000,0.0015
2279,0.1000,0.0000,0.2000,0.0015
2280,0.1000,0.0000,0.2000,0.0015
2281,0.1000,0.0000,0.2000,0.0015
2282,0.1000,0.0000,0.2000,0.0015
2283,0.1000,0.0000,0.2000,0.0015
2284,0.1000,0.0000,0.2000,0.0015
2285,0.1000,0.0000,0.1500,0.0050
2286,0.1000,0.0000,0.1500,0.0050
2287,0.1000,0.0000,0.1500,0.0050
2288,0.1000,0.0000,0.1500,0.0050
2289,0.1000,0.0000,0.1500,0.0050
2290,0.1000,0.0000,0.1500,0.0050
2291,0.1000,0.0000,0.1500,0.0050
2292,0.1000,0.0000,0.1500,0.0050
2293,0.1000,0.0000,0.1500,0.0050
2294,0.1000,0.0000,0.1500,0.0050
2295,0.1000,0.0000,0.1500,0.0050
2296,0.1000,0.0000,0.1500,0.0050
2297,0.1000,0.0000,0.2000,0.0015
2298,0.1000,0.0000,0.2000,0.0015
2299,0.1000,0.0000,0.2000,0.0015
2300,0.1000,0.0000,0.2000,0.0015
2301,0.1000,0.0000,0.2000,0.0015
2302,0.1000,0.0000,0.2000,0.0015
2303,0.1000,0.0000,0.2000,0.0015
2304,0.1000,0.0000,0.1500,0.0050
2305,0.1000,0.0000,0.1500,0.0050
2306,0.1000,0.0000,0.1500,0.0050
2307,0.1000,0.0000,0.1500,0.0050
2308,0.1000,0.0000,0.1500,0.0050
2309,0.1000,0.0000,0.1500,0.0050
2310,0.1000,0.0000,0.1500,0.0050
2311,0.1000,0.0000,0.1500,0.0050
2312,0.1000,0.0000,0.1500,0.0050
2313,0.1000,0.0000,0.2000,0.0015
2314,0.1000,0.0000,0.2000,0.0015
2315,0.1000,0.0000,0.2000,0.0015
2316,0.1000,0.0000,0.2000,0.0015
2317,0.1000,0.0000,0.2000,0.0015
2318,0.1000,0.0000,0.2000,0.0015
2319,0.1000,0.0000,0.2000,0.0015
2320,0.1000,0.0000,0.1500,0.0050
2321,0.1000,0.0000,0.1500,0.0050
2322,0.1000,0.0000,0.1500,0.0050
2323,0.1000,0.0000,0.1500,0.0050
2324,0.1000,0.0000,0.1500,0.0050
2325,0.1000,0.0000,0.1500,0.0050
2326,0.1000,0.0000,0.1500,0.0050
2327,0.1000,0.0000,0.1500,0.0050
2328,0.1000,0.0000,0.1500,0.0050
2329,0.1000,0.0000,0.2000,0.0015
2330,0.1000,0.0000,0.2000,0.0015
2331,0.1000,0.0000,0.2000,0.0015
2332,0.1000,0.0000,0.2000,0.0015
2333,0.1000,0.0000,0.2000,0.0015
2334,0.1000,0.0000,0.2000,0.0015
2335,0.1000,0.0000,0.2000,0.0015
2336,0.1000,0.0000,0.1500,0.0050
2337,0.1000,0.0000,0.1500,0.0050
2338,0.1000,0.0000,0.1500,0.0050
2339,0.1000,0.0000,0.1500,0.0050
2340,0.1000,0.0000,0.1500,0.0050
2341,0.1000,0.0000,0.1500,0.0050
2342,0.1000,0.0000,0.1500,0.0050
2343,0.1000,0.0000,0.1500,0.0050
2344,0.1000,0.0000,0.1500,0.0050
2345,0.1000,0.0000,0.2000,0.0015
2346,0.1000,0.0000,0.2000,0.0015
2347,0.1000,0.0000,0.2000,0.0015
2348,0.1000,0.0000,0.2000,0.0015
2349,0.1000,0.0000,0.2000,0.0015
2350,0.1000,0.0000,0.2000,0.0015
2351,0.1000,0.0000,0.2000,0.0015
2352,0.1000,0.0000,0.1500,0.0050
2353,0.1000,0.0000,0.1500,0.0050
2354,0.1000,0.0000,0.1500,0.0050
2355,0.1000,0.0000,0.1500,0.0050
2356,0.1000,0.0000,0.1500,0.0050
2357,0.1000,0.0000,0.1500,0.0050
2358,0.1000,0.0000,0.1500,0.0050
2359,0.1000,0.0000,0.2000,0.0015
2360,0.1000,0.0000,0.2000,0.0015
2361,0.1000,0.0000,0.2000,0.0015
2362,0.1000,0.0000,0.2000,0.0015
2363,0.1000,0.0000,0.2000,0.0015
2364,0.1000,0.0000,0.2000,0.0015
2365,0.1000,0.0000,0.2000,0.0015
2366,0.1000,0.0000,0.1500,0.0050
2367,0.1000,0.0000,0.1500,0.0050
2368,0.1000,0.0000,0.1500,0.0050
2369,0.1000,0.0000,0.1500,0.0050
2370,0.1000,0.0000,0.1500,0.0050
2371,0.1000,0.0000,0.1500,0.0050
2372,0.1000,0.0000,0.1500,0.0050
2373,0.1000,0.0000,0.1500,0.0050
2374,0.1000,0.0000,0.2000,0.0015
2375,0.1000,0.0000,0.2000,0.0015
2376,0.1000,0.0000,0.2000,0.0015
2377,0.1000,0.0000,0.2000,0.0015
2378,0.1000,0.0000,0.2000,0.0015
2379,0.1000,0.0000,0.2000,0.0015
2380,0.1000,0.0000,0.1500,0.0050
2381,0.1000,0.0000,0.1500,0.0050
2382,0.1000,0.0000,0.1500,0.0050
2383,0.1000,0.0000,0.1500,0.0050
2384,0.1000,0.0000,0.1500,0.0050
2385,0.1000,0.0000,0.1500,0.0050
2386,0.1000,0.0000,0.1500,0.0050
2387,0.1000,0.0000,0.1500,0.0050
2388,0.1000,0.0000,0.1500,0.0050
2389,0.1000,0.0000,0.1500,0.0050
2390,0.1000,0.0000,0.2000,0.0015
2391,0.1000,0.0000,0.2000,0.0015
2392,0.1000,0.0000,0.2000,0.0015
2393,0.1000,0.0000,0.2000,0.0015
2394,0.1000,0.0000,0.2000,0.0015
2395,0.1000,0.0000,0.2000,0.0015
2396,0.1000,0.0000,0.1500,0.0050
2397,0.1000,0.0000,0.1500,0.0050
2398,0.1000,0.0000,0.1500,0.0050
2399,0.1000,0.0000,0.1500,0.0050
2400,0.1000,0.0000,0.1500,0.0050
2401,0.1000,0.0000,0.1500,0.0050
2402,0.1000,0.0000,0.1500,0.0050
2403,0.1000,0.0000,0.1500,0.0050
2404,0.1000,0.0000,0.1500,0.0050
2405,0.1000,0.0000,0.2000,0.0015
2406,0.1000,0.0000,0.2000,0.0015
2407,0.1000,0.0000,0.2000,0.0015
2408,0.1000,0.0000,0.2000,0.0015
2409,0.1000,0.0000,0.2000,0.0015
2410,0.1000,0.0000,0.1500,0.0050
2411,0.1000,0.0000,0.1500,0.0050
2412,0.1000,0.0000,0.1500,0.0050
2413,0.1000,0.0000,0.1500,0.0050
2414,0.1000,0.0000,0.1500,0.0050
2415,0.1000,0.0000,0.1500,0.0050
2416,0.1000,0.0000,0.1500,0.0050
2417,0.1000,0.0000,0.2000,0.0015
2418,0.1000,0.0000,0.2000,0.0015
2419,0.1000,0.0000,0.2000,0.0015
2420,0.1000,0.0000,0.2000,0.0015
2421,0.1000,0.0000,0.2000,0.0015
2422,0.1000,0.0000,0.1500,0.0050
2423,0.1000,0.0000,0.1500,0.0050
2424,0.1000,0.0000,0.1500,0.0050
2425,0.1000,0.0000,0.1500,0.0050
2426,0.1000,0.0000,0.1500,0.0050
2427,0.1000,0.0000,0.1500,0.0050
2428,0.1000,0.0000,0.1500,0.0050
2429,0.1000,0.0000,0.1500,0.0050
2430,0.1000,0.0000,0.2000,0.0015
2431,0.1000,0.0000,0.2000,0.0015
2432,0.1000,0.0000,0.2000,0.0015
2433,0.1000,0.0000,0.2000,0.0015
2434,0.1000,0.0000,0.2000,0.0015
2435,0.1000,0.0000,0.1500,0.0050
2436,0.1000,0.0000,0.1500,0.0050
2437,0.1000,0.0000,0.1500,0.0050
2438,0.1000,0.0000,0.1500,0.0050
2439,0.1000,0.0000,0.1500,0.0050
2440,0.1000,0.0000,0.1500,0.0050
2441,0.1000,0.0000,0.1500,0.0050
2442,0.1000,0.0000,0.1500,0.0050
2443,0.1000,0.0000,0.2000,0.0015
2444,0.1000,0.0000,0.2000,0.0015
2445,0.1000,0.0000,0.2000,0.0015
2446,0.1000,0.0000,0.2000,0.0015
2447,0.1000,0.0000,0.2000,0.0015
2448,0.1000,0.0000,0.1500,0.0050
2449,0.1000,0.0000,0.2000,0.0015
2450,0.1000,0.0000,0.1500,0.0050
2451,0.1000,0.0000,0.1500,0.0050
2452,0.1000,0.0000,0.1500,0.0050
2453,0.1000,0.0000,0.1500,0.0050
2454,0.1000,0.0000,0.1500,0.0050
2455,0.1000,0.0000,0.2000,0.0015
2456,0.1000,0.0000,0.2000,0.0015
2457,0.1000,0.0000,0.2000,0.0015
2458,0.1000,0.0000,0.2000,0.0015
2459,0.1000,0.0000,0.1500,0.0050
2460,0.1000,0.0000,0.1500,0.0050
2461,0.1000,0.0000,0.2000,0.0015
2462,0.1000,0.0000,0.1500,0.0050
2463,0.1000,0.0000,0.2000,0.0015
2464,0.1000,0.0000,0.1500,0.0050
2465,0.1000,0.0000,0.1500,0.0050
2466,0.1000,0.0000,0.1500,0.0050
2467,0.1000,0.0000,0.1500,0.0050
2468,0.1000,0.0000,0.1500,0.0050
2469,0.1000,0.0000,0.2000,0.0015
2470,0.1000,0.0000,0.2000,0.0015
2471,0.1000,0.0000,0.2000,0.0015
2472,0.1000,0.0000,0.1500,0.0050
2473,0.1000,0.0000,0.1500,0.0050
2474,0.1000,0.0000,0.1500,0.0050
2475,0.1000,0.0000,0.2000,0.0015
2476,0.1000,0.0000,0.2000,0.0015
2477,0.1000,0.0000,0.2000,0.0015
2478,0.1000,0.0000,0.1500,0.0050
2479,0.1000,0.0000,0.1500,0.0050
2480,0.1000,0.0000,0.1500,0.0050
2481,0.1000,0.0000,0.1500,0.0050
2482,0.1000,0.0000,0.2000,0.0015
2483,0.1000,0.0000,0.2000,0.0015
2484,0.1000,0.0000,0.1500,0.0050
2485,0.1000,0.0000,0.1500,0.0050
2486,0.1000,0.0000,0.1500,0.0050
2487,0.1000,0.0000,0.1500,0.0050
2488,0.1000,0.0000,0.1500,0.0050
2489,0.1000,0.0000,0.2000,0.0015
2490,0.1000,0.0000,0.2000,0.0015
2491,0.1000,0.0000,0.2000,0.0015
2492,0.1000,0.0000,0.2000,0.0015
2493,0.1000,0.0000,0.1500,0.0050
2494,0.1000,0.0000,0.1500,0.0050
2495,0.1000,0.0000,0.1500,0.0050
2496,0.1000,0.0000,0.1500,0.0050
2497,0.1000,0.0000,0.2000,0.0015
2498,0.1000,0.0000,0.1500,0.0050
2499,0.1000,0.0000,0.1500,0.0050
2500,0.1000,0.0000,0.1500,0.0050
2501,0.1000,0.0000,0.1500,0.0050
2502,0.1000,0.0000,0.1500,0.0050
2503,0.1000,0.0000,0.2000,0.0015
2504,0.1000,0.0000,0.2000,0.0015
2505,0.1000,0.0000,0.2000,0.0015
2506,0.1000,0.0000,0.2000,0.0015
2507,0.1000,0.0000,0.1500,0.0050
2508,0.1000,0.0000,0.1500,0.0050
2509,0.1000,0.0000,0.1500,0.0050
2510,0.1000,0.0000,0.1500,0.0050
2511,1.0000,0.0000,0.1500,0.0050
2512,0.1000,0.0000,0.1500,0.0050
2513,0.1000,0.0000,0.1500,0.0050
2514,0.1000,0.0000,0.1500,0.0050
2515,0.1000,0.0000,0.1500,0.0050
2516,0.1000,0.0000,0.1500,0.0050
2517,0.1000,0.0000,0.2000,0.0015
2518,0.1000,0.0000,0.2000,0.0015
2519,0.1000,0.0000,0.2000,0.0015
2520,0.1000,0.0000,0.2000,0.0015
2521,1.0000,0.0000,0.1500,0.0050
2522,0.1000,0.0000,0.1500,0.0050
2523,0.1000,0.0000,0.1500,0.0050
2524,0.1000,0.0000,0.1500,0.0050
2525,0.1000,0.0000,0.1500,0.0050
2526,1.0000,0.0000,0.1500,0.0050
2527,1.0000,0.0000,0.1500,0.0050
2528,0.1000,0.0000,0.1500,0.0050
2529,0.1000,0.0000,0.1500,0.0050
2530,0.1000,0.0000,0.1500,0.0050
2531,0.1000,0.0000,0.1500,0.0050
2532,0.1000,0.0000,0.1500,0.0050
2533,0.1000,0.0000,0.1500,0.0050
2534,0.1000,0.0000,0.2000,0.0015
2535,0.1000,0.0000,0.2000,0.0015
2536,0.1000,0.0000,0.2000,0.0015
2537,0.1000,0.0000,0.2000,0.0015
2538,1.0000,0.0000,0.1500,0.0050
2539,0.1000,0.0000,0.1500,0.0050
2540,0.1000,0.0000,0.1500,0.0050
2541,0.1000,0.0000,0.1500,0.0050
2542,0.1000,0.0000,0.1500,0.0050
2543,1.0000,0.0000,0.1500,0.0050
2544,1.0000,0.0000,0.1500,0.0050
2545,0.1000,0.0000,0.1500,0.0050
2546,0.1000,0.0000,0.1500,0.0050
2547,0.1000,0.0000,0.1500,0.0050
2548,0.1000,0.0000,0.1500,0.0050
2549,0.1000,0.0000,0.1500,0.0050
2550,0.1000,0.0000,0.1500,0.0050
2551,0.1000,0.0000,0.2000,0.0015
2552,0.1000,0.0000,0.2000,0.0015
2553,0.1000,0.0000,0.2000,0.0015
2554,0.1000,0.0000,0.2000,0.0015
2555,0.1000,0.0000,0.1500,0.0050
2556,0.1000,0.0000,0.1500,0.0050
2557,0.1000,0.0000,0.1500,0.0050
2558,0.1000,0.0000,0.1500,0.0050
2559,1.0000,0.0000,0.1500,0.0050
2560,1.0000,0.0000,0.1500,0.0050
2561,0.1000,0.0000,0.1500,0.0050
2562,0.1000,0.0000,0.1500,0.0050
2563,0.1000,0.0000,0.1500,0.0050
2564,0.1000,0.0000,0.1500,0.0050
2565,0.1000,0.0000,0.1500,0.0050
2566,0.1000,0.0000,0.1500,0.0050
2567,0.1000,0.0000,0.2000,0.0015
2568,0.1000,0.0000,0.2000,0.0015
2569,0.1000,0.0000,0.2000,0.0015
2570,0.1000,0.0000,0.2000,0.0015
2571,0.1000,0.0000,0.1500,0.0050
2572,0.1000,0.0000,0.1500,0.0050
2573,0.1000,0.0000,0.1500,0.0050
2574,0.1000,0.0000,0.1500,0.0050
2575,0.1000,0.0000,0.1500,0.0050
2576,0.1000,0.0000,0.2000,0.0015
2577,0.1000,0.0000,0.2000,0.0015
2578,0.1000,0.0000,0.2000,0.0015
2579,0.1000,0.0000,0.2000,0.0015
2580,0.1000,0.0000,0.2000,0.0015
2581,0.1000,0.0000,0.2000,0.0015
2582,0.1000,0.0000,0.2000,0.0015
2583,0.1000,0.0000,0.2000,0.0015
2584,0.1000,0.0000,0.2000,0.0015
2585,0.1000,0.0000,0.1500,0.0050
2586,0.1000,0.0000,0.1500,0.0050
2587,0.1000,0.0000,0.1500,0.0050
2588,0.1000,0.0000,0.1500,0.0050
2589,0.1000,0.0000,0.1500,0.0050
2590,0.1000,0.0000,0.2000,0.0015
2591,0.1000,0.0000,0.2000,0.0015
2592,0.1000,0.0000,0.2000,0.0015
2593,0.1000,0.0000,0.2000,0.0015
2594,0.1000,0.0000,0.2000,0.0015
2595,0.1000,0.0000,0.2000,0.0015
2596,0.1000,0.0000,0.2000,0.0015
2597,0.1000,0.0000,0.2000,0.0015
2598,0.1000,0.0000,0.2000,0.0015
2599,0.1000,0.0000,0.1500,0.0050
2600,0.1000,0.0000,0.1500,0.0050
2601,0.1000,0.0000,0.1500,0.0050
2602,0.1000,0.0000,0.1500,0.0050
2603,0.1000,0.0000,0.1500,0.0050
2604,0.1000,0.0000,0.1500,0.0050
2605,0.1000,0.0000,0.1500,0.0050
2606,0.1000,0.0000,0.1500,0.0050
2607,0.1000,0.0000,0.2000,0.0015
2608,0.1000,0.0000,0.2000,0.0015
2609,0.1000,0.0000,0.2000,0.0015
2610,0.1000,0.0000,0.2000,0.0015
2611,0.1000,0.0000,0.2000,0.0015
2612,0.1000,0.0000,0.2000,0.0015
2613,0.1000,0.0000,0.2000,0.0015
2614,0.1000,0.0000,0.2000,0.0015
2615,0.1000,0.0000,0.2000,0.0015
2616,0.1000,0.0000,0.2000,0.0015
2617,0.1000,0.0000,0.1500,0.0050
2618,0.1000,0.0000,0.1500,0.0050
2619,0.1000,0.0000,0.1500,0.0050
2620,0.1000,0.0000,0.1500,0.0050
2621,0.1000,0.0000,0.1500,0.0050
2622,0.1000,0.0000,0.1500,0.0050
2623,0.1000,0.0000,0.1500,0.0050
2624,0.1000,0.0000,0.1500,0.0050
2625,0.1000,0.0000,0.1500,0.0050
2626,0.1000,0.0000,0.1500,0.0050
2627,0.1000,0.0000,0.1500,0.0050
2628,0.1000,0.0000,0.2000,0.0015
2629,0.1000,0.0000,0.2000,0.0015
2630,0.1000,0.0000,0.2000,0.0015
2631,0.1000,0.0000,0.2000,0.0015
2632,0.1000,0.0000,0.2000,0.0015
2633,0.1000,0.0000,0.2000,0.0015
2634,0.1000,0.0000,0.2000,0.0015
2635,0.1000,0.0000,0.2000,0.0015
2636,0.1000,0.0000,0.2000,0.0015
2637,0.1000,0.0000,0.2000,0.0015
2638,0.1000,0.0000,0.1500,0.0050
2639,0.1000,0.0000,0.1500,0.0050
2640,0.1000,0.0000,0.1500,0.0050
2641,0.1000,0.0000,0.1500,0.0050
2642,0.1000,0.0000,0.1500,0.0050
2643,0.1000,0.0000,0.1500,0.0050
2644,0.1000,0.0000,0.1500,0.0050
2645,0.1000,0.0000,0.1500,0.0050
2646,0.1000,0.0000,0.1500,0.0050
2647,0.1000,0.0000,0.1500,0.0050
2648,0.1000,0.0000,0.1500,0.0050
2649,0.1000,0.0000,0.1500,0.0050
2650,0.1000,0.0000,0.2000,0.0015
2651,0.1000,0.0000,0.1500,0.0050
2652,0.1000,0.0000,0.2000,0.0015
2653,0.1000,0.0000,0.2000,0.0015
2654,0.1000,0.0000,0.2000,0.0015
2655,0.1000,0.0000,0.2000,0.0015
2656,0.1000,0.0000,0.2000,0.0015
2657,0.1000,0.0000,0.2000,0.0015
2658,0.1000,0.0000,0.2000,0.0015
2659,0.1000,0.0000,0.2000,0.0015
2660,0.1000,0.0000,0.2000,0.0015
2661,0.1000,0.0000,0.1500,0.0050
2662,0.1000,0.0000,0.1500,0.0050
2663,0.1000,0.0000,0.1500,0.0050
2664,0.1000,0.0000,0.1500,0.0050
2665,0.1000,0.0000,0.1500,0.0050
2666,0.1000,0.0000,0.1500,0.0050
2667,0.1000,0.0000,0.1500,0.0050
2668,0.1000,0.0000,0.1500,0.0050
2669,0.1000,0.0000,0.1500,0.0050
2670,0.1000,0.0000,0.1500,0.0050
2671,0.1000,0.0000,0.1500,0.0050
2672,0.1000,0.0000,0.1500,0.0050
2673,0.1000,0.0000,0.1500,0.0050
2674,0.1000,0.0000,0.1500,0.0050
2675,0.1000,0.0000,0.2000,0.0015
2676,0.1000,0.0000,0.2000,0.0015
2677,0.1000,0.0000,0.2000,0.0015
2678,0.1000,0.0000,0.2000,0.0015
2679,0.1000,0.0000,0.2000,0.0015
2680,0.1000,0.0000,0.1500,0.0050
2681,0.1000,0.0000,0.1500,0.0050
2682,0.1000,0.0000,0.1500,0.0050
2683,0.1000,0.0000,0.1500,0.0050
2684,0.1000,0.0000,0.1500,0.0050
2685,0.1000,0.0000,0.1500,0.0050
2686,0.1000,0.0000,0.1500,0.0050
2687,0.1000,0.0000,0.1500,0.0050
2688,0.1000,0.0000,0.1500,0.0050
2689,0.1000,0.0000,0.1500,0.0050
2690,0.1000,0.0000,0.1500,0.0050
2691,0.1000,0.0000,0.1500,0.0050
2692,0.1000,0.0000,0.1500,0.0050
2693,0.1000,0.0000,0.1500,0.0050
2694,0.1000,0.0000,0.1500,0.0050
2695,0.1000,0.0000,0.1500,0.0050
2696,0.1000,0.0000,0.1500,0.0050
2697,0.1000,0.0000,0.1500,0.0050
2698,0.1000,0.0000,0.1500,0.0050
2699,0.1000,0.0000,0.2000,0.0015
2700,0.1000,0.0000,0.2000,0.0015
2701,0.1000,0.0000,0.2000,0.0015
2702,0.1000,0.0000,0.2000,0.0015
2703,0.1000,0.0000,0.2000,0.0015
2704,0.1000,0.0000,0.1500,0.0050
2705,0.1000,0.0000,0.1500,0.0050
2706,0.1000,0.0000,0.1500,0.0050
2707,0.1000,0.0000,0.1500,0.0050
2708,0.1000,0.0000,0.1500,0.0050
2709,0.1000,0.0000,0.1500,0.0050
2710,0.1000,0.0000,0.1500,0.0050
2711,0.1000,0.0000,0.1500,0.0050
2712,0.1000,0.0000,0.1500,0.0050
2713,0.1000,0.0000,0.1500,0.0050
2714,0.1000,0.0000,0.1500,0.0050
2715,0.1000,0.0000,0.1500,0.0050
2716,0.1000,0.0000,0.1500,0.0050
2717,0.1000,0.0000,0.1500,0.0050
2718,0.1000,0.0000,0.1500,0.0050
2719,0.1000,0.0000,0.1500,0.0050
2720,0.1000,0.0000,0.1500,0.0050
2721,0.1000,0.0000,0.1500,0.0050
2722,0.1000,0.0000,0.1500,0.0050
2723,0.1000,0.0000,0.1500,0.0050
2724,0.1000,0.0000,0.1500,0.0050
2725,0.1000,0.0000,0.1500,0.0050
2726,0.1000,0.0000,0.2000,0.0015
2727,0.1000,0.0000,0.2000,0.0015
2728,0.1000,0.0000,0.2000,0.0015
2729,0.1000,0.0000,0.2000,0.0015
2730,0.1000,0.0000,0.2000,0.0015
2731,0.1000,0.0000,0.1500,0.0050
2732,0.1000,0.0000,0.1500,0.0050
2733,0.1000,0.0000,0.1500,0.0050
2734,0.1000,0.0000,0.1500,0.0050
2735,0.1000,0.0000,0.1500,0.0050
2736,0.1000,0.0000,0.1500,0.0050
2737,0.1000,0.0000,0.1500,0.0050
2738,0.1000,0.0000,0.1500,0.0050
2739,0.1000,0.0000,0.1500,0.0050
2740,0.1000,0.0000,0.1500,0.0050
2741,0.1000,0.0000,0.1500,0.0050
2742,0.1000,0.0000,0.1500,0.0050
2743,0.1000,0.0000,0.1500,0.0050
2744,0.1000,0.0000,0.1500,0.0050
2745,0.1000,0.0000,0.1500,0.0050
2746,0.1000,0.0000,0.1500,0.0050
2747,0.1000,0.0000,0.1500,0.0050
2748,0.1000,0.0000,0.1500,0.0050
2749,0.1000,0.0000,0.1500,0.0050
2750,0.1000,0.0000,0.1500,0.0050
2751,0.1000,0.0000,0.1500,0.0050
2752,0.1000,0.0000,0.2000,0.0015
2753,0.1000,0.0000,0.2000,0.0015
2754,0.1000,0.0000,0.2000,0.0015
2755,0.1000,0.0000,0.2000,0.0015
2756,0.1000,0.0000,0.2000,0.0015
2757,0.1000,0.0000,0.1500,0.0050
2758,0.1000,0.0000,0.1500,0.0050
2759,0.1000,0.0000,0.1500,0.0050
2760,0.1000,0.0000,0.1500,0.0050
2761,0.1000,0.0000,0.1500,0.0050
2762,0.1000,0.0000,0.1500,0.0050
2763,0.1000,0.0000,0.1500,0.0050
2764,0.1000,0.0000,0.1500,0.0050
2765,0.1000,0.0000,0.1500,0.0050
2766,0.1000,0.0000,0.1500,0.0050
2767,0.1000,0.0000,0.1500,0.0050
2768,0.1000,0.0000,0.1500,0.0050
2769,0.1000,0.0000,0.1500,0.0050
2770,0.1000,0.0000,0.1500,0.0050
2771,0.1000,0.0000,0.1500,0.0050
2772,0.1000,0.0000,0.1500,0.0050
2773,0.1000,0.0000,0.1500,0.0050
2774,0.1000,0.0000,0.1500,0.0050
2775,0.1000,0.0000,0.2000,0.0015
2776,0.1000,0.0000,0.2000,0.0015
2777,0.1000,0.0000,0.2000,0.0015
2778,0.1000,0.0000,0.2000,0.0015
2779,0.1000,0.0000,0.2000,0.0015
2780,0.1000,0.0000,0.1500,0.0050
2781,0.1000,0.0000,0.1500,0.0050
2782,0.1000,0.0000,0.1500,0.0050
2783,0.1000,0.0000,0.1500,0.0050
2784,0.1000,0.0000,0.1500,0.0050
2785,0.1000,0.0000,0.1500,0.0050
2786,0.1000,0.0000,0.1500,0.0050
2787,0.1000,0.0000,0.1500,0.0050
2788,0.1000,0.0000,0.1500,0.0050
2789,0.1000,0.0000,0.1500,0.0050
2790,0.1000,0.0000,0.1500,0.0050
2791,0.1000,0.0000,0.1500,0.0050
2792,0.1000,0.0000,0.1500,0.0050
2793,0.1000,0.0000,0.1500,0.0050
2794,0.1000,0.0000,0.1500,0.0050
2795,0.1000,0.0000,0.1500,0.0050
2796,0.1000,0.0000,0.2000,0.0015
2797,0.1000,0.0000,0.2000,0.0015
2798,0.1000,0.0000,0.2000,0.0015
2799,0.1000,0.0000,0.2000,0.0015
2800,0.1000,0.0000,0.2000,0.0015
2801,0.1000,0.0000,0.1500,0.0050
2802,0.1000,0.0000,0.1500,0.0050
2803,0.1000,0.0000,0.1500,0.0050
2804,0.1000,0.0000,0.1500,0.0050
2805,0.1000,0.0000,0.1500,0.0050
2806,0.1000,0.0000,0.1500,0.0050
2807,0.1000,0.0000,0.1500,0.0050
2808,0.1000,0.0000,0.1500,0.0050
2809,0.1000,0.0000,0.1500,0.0050
2810,0.1000,0.0000,0.1500,0.0050
2811,0.1000,0.0000,0.2000,0.0015
2812,0.1000,0.0000,0.2000,0.0015
2813,0.1000,0.0000,0.2000,0.0015
2814,0.1000,0.0000,0.2000,0.0015
2815,0.1000,0.0000,0.2000,0.0015
2816,0.1000,0.0000,0.1500,0.0050
2817,0.1000,0.0000,0.1500,0.0050
2818,0.1000,0.0000,0.1500,0.0050
2819,0.1000,0.0000,0.1500,0.0050
2820,0.1000,0.0000,0.1500,0.0050
2821,0.1000,0.0000,0.1500,0.0050
2822,0.1000,0.0000,0.1500,0.0050
2823,0.1000,0.0000,0.1500,0.0050
2824,0.1000,0.0000,0.1500,0.0050
2825,0.1000,0.0000,0.2000,0.0015
2826,0.1000,0.0000,0.2000,0.0015
2827,0.1000,0.0000,0.2000,0.0015
2828,0.1000,0.0000,0.2000,0.0015
2829,0.1000,0.0000,0.2000,0.0015
2830,0.1000,0.0000,0.1500,0.0050
2831,0.1000,0.0000,0.1500,0.0050
2832,0.1000,0.0000,0.1500,0.0050
2833,0.1000,0.0000,0.1500,0.0050
2834,0.1000,0.0000,0.1500,0.0050
2835,0.1000,0.0000,0.1500,0.0050
